Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	fisher_p_corr	fisher_q	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_fisher_p_corr	pscaled_P-value	diff	greater_AF_in
DBH	0.0	0	2152	0.0020291482	131	64598	123.122341055826	0.0	0.02374830995536844	44.57557778622656	0.7022791219613511	DBH	41.04	41.040000915527344	41.04	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.6243672914359026	-1.6490969811854437	-2.0903368646041334	-0.0020291482	NFE
PSMB4	0.0	0	2152	0.00207501	134	64598	115.995277813436	0.0	0.024103070674516412	45.2414636560673	0.7022791219613511	PSMB4	37.03	37.02999877929688	37.03	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.6179276258049116	-1.6555366468164348	-2.064440309388028	-0.00207501	NFE
CFTR	0.014869842	32	2152	0.0221261638	1429	64598	59.9709809545072	-0.573364022521435	0.024236185694971518	45.49132054946154	0.7022791219613511	CFTR	34.57	34.56999969482422	34.57	100.0	100.0	100.0	99.61	99.61000061035156	99.61	PASS	1.6155357286465222	-1.6579285439748241	-1.777941152717139	-0.007256321800000002	NFE
LTC4S	0.000464684	1	2152	0.00312887	202	64598	84.729890278839	-2.75131984200315	0.025025532201226837	46.972923941702774	0.7154082237322705	LTC4S	43.1	43.09999847412109	43.1	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.601616677900656	-1.6718475947206903	-1.928036644016636	-0.0026641860000000002	NFE
DNAJB2	0.00139405	3	2152	0.000263305	17	64598	35.5458985576779	2.40447548422414	0.025321211059136157	47.52791315799857	0.7154082237322705	DNAJB2	40.06	40.060001373291016	40.06	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.5965155267857167	-1.6769487458356296	-1.5507894971465819	0.001130745	PL
TMC8	0.000929368	2	2152	9.29339e-05	6	64598	24.3235249279575	3.32197311344724	0.025560667352188312	47.97737262005746	0.7154082237322705	TMC8	41.78	41.77999877929688	41.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.5924278115625674	-1.681036461058779	-1.3860265124523001	0.0008364341	PL
SLC26A2	0.005112817	11	2152	0.0025259415	163	64598	68.221925423758	1.0172971622734	0.02946239460121677	55.30091466648388	0.7940638202802243	SLC26A2	37.55	37.54999923706055	37.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.5307319581101089	-1.7427323145112374	-1.8339239723143173	0.0025868755000000004	PL
AKR1D1	0.000929368	2	2152	0.0001086914	7	64598	42.2168921206546	3.09601217644283	0.03216969831918373	60.38252374510786	0.7940638202802243	AKR1D1	36.32	36.31999969482422	36.32	100.0	100.0	100.0	99.89	99.88999938964844	99.89	PASS	1.4925530118032877	-1.7809112608180586	-1.6254862587080043	0.0008206766	PL
IL2RA	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	IL2RA	37.19	37.18999862670898	37.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
EMP2	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	EMP2	35.58	35.58000183105469	35.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
MIPEP	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	MIPEP	36.23	36.22999954223633	36.23	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
C11orf80	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	C11orf80	37.5	37.5	37.5	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
POGZ	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	POGZ	34.67	34.66999816894531	34.67	100.0	100.0	100.0	98.87	98.87000274658205	98.87	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
F10	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	F10	43.69	43.68999862670898	43.69	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
STAT1	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	STAT1	35.76	35.7599983215332	35.76	100.0	100.0	100.0	98.96	98.95999908447266	98.96	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
CFAP300	0.000465116	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	CFAP300	41.0	41.0	41.0	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000465116	PL
HERC1	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	HERC1	36.19	36.18999862670898	36.19	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
RAD21	0.000464684	1	2152	0.0	0	64598	15.2195377228822	0.0	0.0322397003767854	60.51391760722619	0.7940638202802243	RAD21	35.68	35.68000030517578	35.68	100.0	100.0	100.0	98.56	98.55999755859376	98.56	PASS	1.491609003011904	-1.7818552696094423	-1.1824014614062792	0.000464684	PL
GPR179	0.001394052	3	2152	0.0002942734	19	64598	57.7964302100863	2.24405533165633	0.03262216909821724	61.23181139735376	0.7955287375139511	GPR179	41.9	41.900001525878906	41.9	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.486487165427339	-1.7869771071940073	-1.761901015099796	0.0010997786	PL
PEX11B	0.00325279	7	2152	0.0070627722	456	64598	96.0843737588058	-1.11855688006073	0.033663061566475	63.18556656027358	0.812863927825764	PEX11B	37.09	37.09000015258789	37.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.4728463886287195	-1.8006178839926268	-1.9826527639210911	-0.0038099822	NFE
TEX15	0.0	0	2152	0.0018136339	117	64598	163.085721799969	0.0	0.035206551555210054	66.08269726912927	0.8418809367037123	TEX15	36.49	36.4900016784668	36.49	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	1.4533765115355297	-1.8200877610858166	-2.2124159401026655	-0.0018136339	NFE
SPATA5L1	0.0	0	2152	0.001873997	121	64598	150.423667966454	0.0	0.035593306030291025	66.80863541885626	0.8429453149289114	SPATA5L1	40.54	40.540000915527344	40.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.4486316713378313	-1.824832601283515	-2.1773161744107927	-0.001873997	NFE
GDAP1	0.001394052	3	2152	0.000309764	20	64598	71.4335831173385	2.17004298409989	0.036639190258647175	68.77176011548075	0.8594507200671236	GDAP1	37.77	37.77000045776367	37.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.436054132986918	-1.8374101396344282	-1.8539024349356816	0.001084288	PL
DHCR7	0.014869904	32	2152	0.0101287216	654	64598	82.9199322968262	0.553943238000895	0.03824697316746406	71.78956863533004	0.8887008953911696	DHCR7	41.65	41.650001525878906	41.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.4174029288419265	-1.8560613437794198	-1.918658938825504	0.0047411824	PL
ENPP1	0.000929368	2	2152	0.0001239071	8	64598	65.8910220984556	2.90699111311955	0.03936534131316494	73.88874564481058	0.8895122537094059	ENPP1	35.82	35.81999969482422	35.82	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.4048859786997585	-1.8685782939215878	-1.818826244355495	0.0008054608999999999	PL
ELP2	0.000929368	2	2152	0.0001238965	8	64598	65.8910220984556	2.9071145380209	0.03936534131316494	73.88874564481058	0.8895122537094059	ELP2	37.0	37.0	37.0	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.4048859786997585	-1.8685782939215878	-1.818826244355495	0.0008054714999999999	PL
CLDN14	0.000929368	2	2152	0.0001238836	8	64598	65.8910220984556	2.90726475804297	0.03936534131316494	73.88874564481058	0.8895122537094059	CLDN14	42.06	42.060001373291016	42.06	100.0	100.0	100.0	98.74	98.73999786376952	98.74	PASS	1.4048859786997585	-1.8685782939215878	-1.818826244355495	0.0008054844	PL
CYP24A1	0.004182154	9	2152	0.0019510896	126	64598	82.1508567987146	1.09996615501686	0.04316219440340402	81.01543889518935	0.9664407710507645	CYP24A1	39.47	39.470001220703125	39.47	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.3648964835196433	-1.908567789101703	-1.9146120973025889	0.0022310644000000006	PL
NCF4	0.00139405	3	2152	0.0003408031	22	64598	103.786185230035	2.03227194314934	0.045392478143352365	85.20168147507239	1.0	NCF4	34.42	34.41999816894531	34.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.3430161068670938	-1.9304481657542525	-2.0161395492961636	0.0010532469	PL
ATP8B1	0.0009298	2	2152	0.0001394076	9	64598	95.1506748888656	2.73761121197168	0.0471029396338968	88.4122176928243	1.0	ATP8B1	37.29	37.290000915527344	37.29	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.3269519882651208	-1.9465122843562255	-1.9784118730168465	0.0007903924	PL
FCGR3A	0.000929368	2	2152	0.0001393772	9	64598	95.1506748888656	2.73725539338797	0.0471029396338968	88.4122176928243	1.0	FCGR3A	35.92	35.91999816894531	35.92	100.0	100.0	100.0	99.33	99.33000183105467	99.33	PASS	1.3269519882651208	-1.9465122843562255	-1.9784118730168465	0.0007899908	PL
ADAMTSL4	0.000468165	1	2152	0.0026044514	168	64598	160.861250729767	-2.47589052837115	0.047614344965620836	89.3721255004703	1.0	ADAMTSL4	36.04	36.040000915527344	36.04	100.0	100.0	100.0	98.28	98.27999877929688	98.28	PASS	1.3222621859169337	-1.9512020867044126	-2.206451441109806	-0.0021362864	NFE
HEXA	0.0	0	2152	0.0016263899	105	64598	208.413602027087	0.0	0.05242583305873652	98.40328865124845	1.0	HEXA	37.78	37.77999877929688	37.78	100.0	100.0	100.0	99.34	99.33999633789062	99.34	PASS	1.2804546597669986	-1.9930096128543475	-2.318926059601259	-0.0016263899	NFE
G6PC1	0.0	0	2152	0.001657438	107	64598	200.003786868959	0.0	0.0525685941911714	98.67125129682871	1.0											PASS	1.279273636890275	-1.9941906357310712	-2.3010382186675957	-0.001657438	NFE
MYO7A	0.0	0	2152	0.0017038058	110	64598	188.067000939299	0.0	0.05331844367403417	100.07871877616213	1.0	MYO7A	40.8	40.79999923706055	40.8	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.273122535808131	-2.0003417368132155	-2.274312599020798	-0.0017038058	NFE
CFAP251	0.0	0	2152	0.00171928	111	64598	184.26014472939	0.0	0.053709665246926844	100.81304166848169	1.0											PASS	1.2699475544177514	-2.0035167182035947	-2.2654314079487725	-0.00171928	NFE
POLG	0.001394052	3	2152	0.0041034508	265	64598	142.273963251525	-1.55755327895902	0.05380441976658954	100.99089590188856	1.0	POLG	39.01	39.0099983215332	39.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.2691820477276428	-2.0042822248937036	-2.1531254295937887	-0.0027093988000000003	NFE
NMNAT1	0.0	0	2152	0.001749879	113	64598	176.892202060961	0.0	0.054701830536435375	102.6753359168892	1.0	NMNAT1	36.79	36.790000915527344	36.79	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.2619981402374851	-2.011466132383861	-2.247708688327815	-0.001749879	NFE
BBS10	0.0	0	2152	0.0017968867	116	64598	166.425761640766	0.0	0.05670933298692603	106.44341801646016	1.0	BBS10	35.55	35.54999923706055	35.55	100.0	100.0	100.0	99.67	99.66999816894533	99.67	PASS	1.2463454608395697	-2.0271188117817767	-2.221220553159385	-0.0017968867	NFE
DDX11	0.001394052	3	2152	0.0003872345	25	64598	164.651566938732	1.84800497874508	0.060261565964063915	113.11095931454797	1.0	DDX11	40.09	40.09000015258789	40.09	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	1.2199595868890922	-2.0535046857322543	-2.2165658681156866	0.0010068175	PL
AMT	0.001394917	3	2152	0.0003871969	25	64598	164.651566938732	1.84903997455505	0.060261565964063915	113.11095931454797	1.0	AMT	35.79	35.790000915527344	35.79	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.2199595868890922	-2.0535046857322543	-2.2165658681156866	0.0010077201000000002	PL
BRCA1	0.002323418	5	2152	0.0009447402	61	64598	185.384259270016	1.29825917567483	0.0617001633749747	115.81120665482752	1.0	BRCA1	36.79	36.790000915527344	36.79	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.209713686003127	-2.0637505866182195	-2.2680728560091925	0.0013786777999999999	PL
BRDT	0.000464684	1	2152	1.54899e-05	1	64598	152.657615058237	4.90685023533532	0.06344046989408356	119.07776199119483	1.0	BRDT	38.51	38.5099983215332	38.51	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.00044919409999999996	PL
SUCLA2	0.000464684	1	2152	1.54866e-05	1	64598	152.657615058237	4.90715762278406	0.06344046989408356	119.07776199119483	1.0	SUCLA2	34.87	34.869998931884766	34.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.0004491974	PL
INSL3	0.000465116	1	2152	1.54851e-05	1	64598	152.657615058237	4.90863796463408	0.06344046989408356	119.07776199119483	1.0	INSL3	48.68	48.68000030517578	48.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.0004496309	PL
EFEMP2	0.000464684	1	2152	1.54885e-05	1	64598	152.657615058237	4.9069806341331	0.06344046989408356	119.07776199119483	1.0	EFEMP2	40.49	40.4900016784668	40.49	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.0004491955	PL
XYLT2	0.000464684	1	2152	1.5488e-05	1	64598	152.657615058237	4.9070272079888	0.06344046989408356	119.07776199119483	1.0	XYLT2	42.71	42.709999084472656	42.71	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.00044919599999999996	PL
JAM3	0.000464684	1	2152	1.54904e-05	1	64598	152.657615058237	4.90680366719231	0.06344046989408356	119.07776199119483	1.0	JAM3	40.18	40.18000030517578	40.18	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.0004491936	PL
CPN1	0.000464684	1	2152	1.54895e-05	1	64598	152.657615058237	4.90688749093203	0.06344046989408356	119.07776199119483	1.0	CPN1	35.12	35.119998931884766	35.12	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1976336089241884	-2.075830663697158	-2.1837184731959907	0.0004491945	PL
FTCD	0.000929368	2	2152	0.0001703769	11	64598	168.62337012597	2.447520225137	0.0640366127976514	120.19672222119166	1.0	FTCD	43.07	43.06999969482422	43.07	100.0	100.0	100.0	99.15	99.1500015258789	99.15	PASS	1.1935716480549499	-2.0798926245663965	-2.226917764911431	0.0007589910999999999	PL
PMM2	0.003717476	8	2152	0.0070613707	456	64598	169.614943845216	-0.925624827477538	0.0647568338903921	121.54857721226595	1.0	PMM2	40.89	40.88999938964844	40.89	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.188714393049382	-2.0847498795719646	-2.229464112918377	-0.0033438947	NFE
FANCI	0.001394052	3	2152	0.0004026664	26	64598	188.042778288255	1.79162737814604	0.06566262141812723	123.24874040182482	1.0	FANCI	34.09	34.09000015258789	34.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1826817831250787	-2.090782489496268	-2.2742566591634423	0.0009913856	PL
ACACA	0.0107577	23	2152	0.00726212	469	64598	172.867829091634	0.566906987476328	0.07222653774913013	135.56921135511726	1.0	ACACA	36.78	36.77999877929688	36.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1413032029783672	-2.1321610696429794	-2.237714178074555	0.00349558	PL
HADHA	0.00371747	8	2152	0.0018746016	121	64598	181.207846361581	0.987737080574657	0.07241651974067062	135.92580755323874	1.0	HADHA	37.15	37.150001525878906	37.15	100.0	100.0	100.0	99.64	99.63999938964844	99.64	PASS	1.1401623507388534	-2.133301921882493	-2.2581769988472002	0.0018428684	PL
LTBP2	0.000929368	2	2152	0.0001858388	12	64598	211.702482909489	2.32219822732077	0.07315431662426024	137.31065230373648	1.0	LTBP2	40.67	40.66999816894531	40.67	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	1.135760042323555	-2.1377042302977913	-2.325725951583733	0.0007435292	PL
FANCC	0.00232342	5	2152	0.001006732	65	64598	243.193680481074	1.20657029317206	0.0754288572941624	141.57996514114282	1.0	FANCC	38.06	38.060001373291016	38.06	100.0	100.0	100.0	99.56	99.55999755859376	99.56	PASS	1.1224624715575386	-2.1510018010638077	-2.3859522853710238	0.001316688	PL
FRAS1	0.00139405	3	2152	0.0004336632	28	64598	239.090642277089	1.68463537827291	0.07709846619910266	144.7138210557157	1.0	FRAS1	35.29	35.290000915527344	35.29	100.0	100.0	100.0	99.83	99.83000183105467	99.83	PASS	1.1129542617401187	-2.160510010881228	-2.378562578679754	0.0009603868	PL
NRL	0.0	0	2152	0.00147173	95	64598	256.622291547981	0.0	0.07846597271322814	147.28063078272922	1.0	NRL	39.85	39.84999847412109	39.85	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1053186370977404	-2.1681456355236057	-2.4092943787567345	-0.00147173	NFE
PEX7	0.0	0	2152	0.0014716038	95	64598	256.622291547981	0.0	0.07846597271322814	147.28063078272922	1.0	PEX7	37.54	37.540000915527344	37.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.1053186370977404	-2.1681456355236057	-2.4092943787567345	-0.0014716038	NFE
NARS1	0.0	0	2152	0.0015493642	100	64598	231.157682108286	0.0	0.08080353879299325	151.66824231444832	1.0											PASS	1.0925696188712646	-2.180894653750082	-2.363908331007064	-0.0015493642	NFE
MFSD8	0.000929368	2	2152	0.0002014962	13	64598	258.21997869637	2.20549733948202	0.08265704639186482	155.14727607753025	1.0	MFSD8	37.07	37.06999969482422	37.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0827201175473269	-2.1907441550740194	-2.4119898409587557	0.0007278718	PL
PLEKHG2	0.000929368	2	2152	0.0002013689	13	64598	258.21997869637	2.20640908430588	0.08265704639186482	155.14727607753025	1.0	PLEKHG2	38.29	38.290000915527344	38.29	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0827201175473269	-2.1907441550740194	-2.4119898409587557	0.0007279990999999999	PL
PAPSS2	0.000929368	2	2152	0.0002015903	13	64598	258.21997869637	2.20482374904516	0.08265704639186482	155.14727607753025	1.0	PAPSS2	36.86	36.86000061035156	36.86	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0827201175473269	-2.1907441550740194	-2.4119898409587557	0.0007277777	PL
CLDN16	0.001394052	3	2152	0.0004490626	29	64598	266.598121703549	1.63429589870959	0.08312106885670265	156.01824624403088	1.0	CLDN16	38.69	38.68999862670898	38.69	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0802888808071913	-2.193175391814155	-2.42585708530043	0.0009449894	PL
ANO5	0.002323418	5	2152	0.0050235117	325	64598	206.178444551283	-1.11244750792161	0.08428792899791249	158.20844272908172	1.0	ANO5	36.36	36.36000061035156	36.36	100.0	100.0	100.0	99.98	99.9800033569336	99.98	PASS	1.0742346168932124	-2.199229655728134	-2.3142432589020467	-0.0027000937000000004	NFE
ABCA3	0.00232342	5	2152	0.0051104809	330	64598	190.87728463104	-1.13720908538543	0.08525264202006533	160.01920907166263	1.0	ABCA3	40.21	40.209999084472656	40.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.069292153133637	-2.2041721194877093	-2.2807542482136114	-0.0027870608999999995	NFE
H6PD	0.000929368	2	2152	0.0002167879	14	64598	307.610237167898	2.09996573580064	0.09251052552729405	173.64225641473092	1.0	H6PD	42.59	42.59000015258789	42.59	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0338088519272741	-2.2396554206940724	-2.4880007845479493	0.0007125801	PL
COL3A1	0.000464684	1	2152	3.10048e-05	2	64598	352.077513702623	3.90568648246838	0.09363577325410764	175.75434639796003	1.0	COL3A1	37.52	37.52000045776367	37.52	100.0	100.0	100.0	99.74	99.73999786376952	99.74	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.0004336792	PL
PLD1	0.000464684	1	2152	3.09746e-05	2	64598	352.077513702623	3.9070924139128	0.09363577325410764	175.75434639796003	1.0	PLD1	36.39	36.38999938964844	36.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.0004337094	PL
TEX14	0.000464684	1	2152	3.09799e-05	2	64598	352.077513702623	3.90684557845338	0.09363577325410764	175.75434639796003	1.0	TEX14	37.38	37.380001068115234	37.38	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.00043370409999999996	PL
CFAP53	0.000464684	1	2152	3.09703e-05	2	64598	352.077513702623	3.90729270767986	0.09363577325410764	175.75434639796003	1.0	CFAP53	36.31	36.310001373291016	36.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.0004337137	PL
ALDH6A1	0.000464684	1	2152	3.09933e-05	2	64598	352.077513702623	3.90622169219773	0.09363577325410764	175.75434639796003	1.0	ALDH6A1	36.19	36.18999862670898	36.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.0004336907	PL
WEE2-AS1	0.000465116	1	2152	3.09799e-05	2	64598	352.077513702623	3.90818617708214	0.09363577325410764	175.75434639796003	1.0	WEE2-AS1	39.33	39.33000183105469	39.33	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.00043413610000000004	PL
TP53RK	0.000464684	1	2152	3.09713e-05	2	64598	352.077513702623	3.90724612525251	0.09363577325410764	175.75434639796003	1.0	TP53RK	42.11	42.11000061035156	42.11	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0285581987115067	-2.24490607390984	-2.5466382886693975	0.00043371269999999996	PL
BDP1	0.00139405	3	2152	0.000480203	31	64598	325.185513621343	1.53756598513098	0.09574337328065506	179.71031164778955	1.0	BDP1	36.63	36.630001068115234	36.63	100.0	100.0	100.0	100.0	100.0	100.0	PASS	1.0188912752939456	-2.2545729973274007	-2.5121311903831463	0.000913847	PL
