symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)
LOC105377797	36.91	36.90999984741211	36.91	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376433	34.13	34.130001068115234	34.13	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370360	35.76	35.7599983215332	35.76	100.0	100.0	100.0	97.88	97.87999725341797	97.88
LOC105371689	34.09	34.09000015258789	34.09	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373618	38.33	38.33000183105469	38.33	100.0	100.0	100.0	100.0	100.0	100.0
LOC112268452	38.15	38.150001525878906	38.15	100.0	100.0	100.0	100.0	100.0	100.0
LOC112267869	19.77	19.770000457763672	19.77	84.18	84.18000030517578	84.18	46.92	46.91999816894531	46.92
USP17L13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALHM4	33.49	33.4900016784668	33.49	100.0	100.0	100.0	99.49	99.48999786376953	99.49
LOC105370398	35.32	35.31999969482422	35.32	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984651	34.31	34.310001373291016	34.31	100.0	100.0	100.0	99.93	99.93000030517578	99.93
MIR3179-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRG1DP	109.26	109.26000213623047	109.26	100.0	100.0	100.0	100.0	100.0	100.0
HNRNPCL4	1.2	1.2000000476837158	1.2	0.0	0.0	0.0	0.0	0.0	0.0
C17orf77	36.53	36.529998779296875	36.53	100.0	100.0	100.0	99.07	99.06999969482422	99.07
C3orf35	42.16	42.15999984741211	42.16	100.0	100.0	100.0	100.0	100.0	100.0
LOC105374944	33.92	33.91999816894531	33.92	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375886	33.58	33.58000183105469	33.58	100.0	100.0	100.0	99.63	99.62999725341797	99.63
LOC105376197	30.78	30.780000686645508	30.78	100.0	100.0	100.0	94.35	94.3499984741211	94.35
LOC105376266	40.8	40.79999923706055	40.8	100.0	100.0	100.0	100.0	100.0	100.0
CELF2	35.68	35.68000030517578	35.68	100.0	100.0	100.0	100.0	100.0	100.0
CCDC7	35.04	35.040000915527344	35.04	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984851	34.53	34.529998779296875	34.53	100.0	100.0	100.0	99.22	99.22000122070312	99.22
LOC107984841	12.25	12.25	12.25	50.3	50.29999923706055	50.3	24.55	24.549999237060547	24.55
SNORD115-35	39.7	39.70000076293945	39.7	100.0	100.0	100.0	100.0	100.0	100.0
PI4KAP2	17.98	17.979999542236328	17.98	64.83	64.83000183105469	64.83	41.2	41.20000076293945	41.2
KIAA0087	37.1	37.099998474121094	37.1	100.0	100.0	100.0	100.0	100.0	100.0
LOH12CR2	42.08	42.08000183105469	42.08	100.0	100.0	100.0	100.0	100.0	100.0
OR3A4P	38.39	38.38999938964844	38.39	100.0	100.0	100.0	100.0	100.0	100.0
SEC22B	35.73	35.72999954223633	35.73	100.0	100.0	100.0	100.0	100.0	100.0
BSPRY	37.36	37.36000061035156	37.36	100.0	100.0	100.0	100.0	100.0	100.0
GDPD2	17.3	17.299999237060547	17.3	100.0	100.0	100.0	22.09	22.09000015258789	22.09
MMP25-AS1	41.39	41.38999938964844	41.39	100.0	100.0	100.0	100.0	100.0	100.0
LINC01396	38.17	38.16999816894531	38.17	100.0	100.0	100.0	100.0	100.0	100.0
LINC00437	38.71	38.709999084472656	38.71	100.0	100.0	100.0	100.0	100.0	100.0
LOC101929680	38.08	38.08000183105469	38.08	100.0	100.0	100.0	100.0	100.0	100.0
LOC101929148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHROOM1	40.87	40.869998931884766	40.87	100.0	100.0	100.0	99.98	99.9800033569336	99.98
SERINC5	36.21	36.209999084472656	36.21	100.0	100.0	100.0	100.0	100.0	100.0
SLC4A10	34.48	34.47999954223633	34.48	100.0	100.0	100.0	100.0	100.0	100.0
LINC00380	35.39	35.38999938964844	35.39	100.0	100.0	100.0	100.0	100.0	100.0
VASH1-AS1	34.76	34.7599983215332	34.76	100.0	100.0	100.0	100.0	100.0	100.0
LOC100506406	33.1	33.099998474121094	33.1	100.0	100.0	100.0	100.0	100.0	100.0
LINC01843	37.79	37.790000915527344	37.79	100.0	100.0	100.0	100.0	100.0	100.0
CHM	16.95	16.950000762939453	16.95	98.48	98.4800033569336	98.48	26.7	26.700000762939453	26.7
FOXN4	39.46	39.459999084472656	39.46	100.0	100.0	100.0	100.0	100.0	100.0
C2orf27B	30.0	30.0	30.0	100.0	100.0	100.0	65.36	65.36000061035156	65.36
SNORA33	35.81	35.810001373291016	35.81	100.0	100.0	100.0	100.0	100.0	100.0
SNORD18A	37.43	37.43000030517578	37.43	100.0	100.0	100.0	100.0	100.0	100.0
SNORD95	38.57	38.56999969482422	38.57	100.0	100.0	100.0	100.0	100.0	100.0
SNORA19	34.25	34.25	34.25	100.0	100.0	100.0	100.0	100.0	100.0
RNLS	36.92	36.91999816894531	36.92	100.0	100.0	100.0	100.0	100.0	100.0
RHOT1	38.13	38.130001068115234	38.13	100.0	100.0	100.0	100.0	100.0	100.0
RC3H1	36.59	36.59000015258789	36.59	100.0	100.0	100.0	99.82	99.81999969482422	99.82
DAOA	39.01	39.0099983215332	39.01	100.0	100.0	100.0	100.0	100.0	100.0
GTF2IRD2	25.47	25.469999313354492	25.47	93.92	93.91999816894531	93.92	66.62	66.62000274658203	66.62
CNOT1	36.38	36.380001068115234	36.38	100.0	100.0	100.0	99.07	99.06999969482422	99.07
TMEM154	37.13	37.130001068115234	37.13	100.0	100.0	100.0	100.0	100.0	100.0
CXorf58	20.56	20.559999465942383	20.56	100.0	100.0	100.0	53.07	53.06999969482422	53.07
TADA2A	36.05	36.04999923706055	36.05	100.0	100.0	100.0	93.32	93.31999969482422	93.32
SPATA13	41.04	41.040000915527344	41.04	100.0	100.0	100.0	99.62	99.62000274658203	99.62
AMACR	37.5	37.5	37.5	100.0	100.0	100.0	100.0	100.0	100.0
IRX5	38.43	38.43000030517578	38.43	100.0	100.0	100.0	100.0	100.0	100.0
MANF	32.2	32.20000076293945	32.2	100.0	100.0	100.0	100.0	100.0	100.0
PYM1	32.72	32.720001220703125	32.72	100.0	100.0	100.0	100.0	100.0	100.0
BAZ1B	37.56	37.560001373291016	37.56	100.0	100.0	100.0	100.0	100.0	100.0
C9orf24	35.85	35.849998474121094	35.85	100.0	100.0	100.0	100.0	100.0	100.0
CCT2	39.12	39.119998931884766	39.12	100.0	100.0	100.0	99.59	99.58999633789062	99.59
ZNF197	39.69	39.689998626708984	39.69	100.0	100.0	100.0	100.0	100.0	100.0
MIIP	40.13	40.130001068115234	40.13	100.0	100.0	100.0	100.0	100.0	100.0
NPVF	30.77	30.770000457763672	30.77	100.0	100.0	100.0	100.0	100.0	100.0
DMRTA1	42.93	42.93000030517578	42.93	100.0	100.0	100.0	100.0	100.0	100.0
TTC31	37.01	37.0099983215332	37.01	100.0	100.0	100.0	100.0	100.0	100.0
FIBIN	37.06	37.060001373291016	37.06	100.0	100.0	100.0	100.0	100.0	100.0
FOXD4	37.54	37.540000915527344	37.54	100.0	100.0	100.0	97.17	97.16999816894531	97.17
SCNM1	36.91	36.90999984741211	36.91	100.0	100.0	100.0	99.31	99.30999755859375	99.31
ITPRIPL1	38.91	38.90999984741211	38.91	100.0	100.0	100.0	100.0	100.0	100.0
TMEM244	32.51	32.5099983215332	32.51	100.0	100.0	100.0	100.0	100.0	100.0
CYP4A22	37.91	37.90999984741211	37.91	100.0	100.0	100.0	100.0	100.0	100.0
KLHL30	47.93	47.93000030517578	47.93	100.0	100.0	100.0	100.0	100.0	100.0
TMEM179B	33.12	33.119998931884766	33.12	100.0	100.0	100.0	100.0	100.0	100.0
TNKS2	35.2	35.20000076293945	35.2	100.0	100.0	100.0	100.0	100.0	100.0
PUS3	36.25	36.25	36.25	100.0	100.0	100.0	97.4	97.4000015258789	97.4
CALN1	34.41	34.40999984741211	34.41	100.0	100.0	100.0	99.98	99.9800033569336	99.98
ACY3	40.37	40.369998931884766	40.37	100.0	100.0	100.0	100.0	100.0	100.0
DCBLD2	35.07	35.06999969482422	35.07	100.0	100.0	100.0	98.93	98.93000030517578	98.93
ZBTB7A	40.38	40.380001068115234	40.38	100.0	100.0	100.0	99.58	99.58000183105469	99.58
PELO	40.23	40.22999954223633	40.23	100.0	100.0	100.0	100.0	100.0	100.0
MMP1	36.77	36.77000045776367	36.77	100.0	100.0	100.0	94.65	94.6500015258789	94.65
MSMB	37.66	37.65999984741211	37.66	100.0	100.0	100.0	100.0	100.0	100.0
LOC102724034	35.99	35.9900016784668	35.99	71.65	71.6500015258789	71.65	60.17	60.16999816894531	60.17
LOC101929140	33.24	33.2400016784668	33.24	100.0	100.0	100.0	100.0	100.0	100.0
CILP	38.25	38.25	38.25	100.0	100.0	100.0	99.84	99.83999633789062	99.84
C19orf66	41.2	41.39000129699707	41.58	100.0	100.0	100.0	100.0	100.0	100.0
GLT8D1	40.19	40.189998626708984	40.19	100.0	100.0	100.0	100.0	100.0	100.0
CYP26B1	41.69	41.689998626708984	41.69	100.0	100.0	100.0	100.0	100.0	100.0
MIR548F4	31.98	31.979999542236328	31.98	100.0	100.0	100.0	100.0	100.0	100.0
MIR1255B2	21.87	21.8700008392334	21.87	100.0	100.0	100.0	89.55	89.55000305175781	89.55
ALDH2	37.0	37.0	37.0	100.0	100.0	100.0	100.0	100.0	100.0
RPL30	44.95	44.95000076293945	44.95	100.0	100.0	100.0	100.0	100.0	100.0
ASIP	35.57	35.56999969482422	35.57	100.0	100.0	100.0	100.0	100.0	100.0
KLF12	36.5	36.5	36.5	100.0	100.0	100.0	99.48	99.4800033569336	99.48
FBXL5	37.42	37.41999816894531	37.42	100.0	100.0	100.0	100.0	100.0	100.0
PRKXP1	26.19	26.190000534057617	26.19	66.32	66.31999969482422	66.32	65.89	65.88999938964844	65.89
SENP6	38.5	38.5	38.5	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927692	33.6	33.599998474121094	33.6	100.0	100.0	100.0	100.0	100.0	100.0
UPK3BL1	46.8	46.79999923706055	46.8	70.72	70.72000122070312	70.72	58.2	58.20000076293945	58.2
LOC101929243	33.84	33.84000015258789	33.84	100.0	100.0	100.0	100.0	100.0	100.0
TDRG1	42.6	42.599998474121094	42.6	100.0	100.0	100.0	100.0	100.0	100.0
EPB41L2	35.57	35.56999969482422	35.57	100.0	100.0	100.0	99.51	99.51000213623047	99.51
B4GALT1	38.45	38.45000076293945	38.45	100.0	100.0	100.0	98.48	98.4800033569336	98.48
LRGUK	35.81	35.810001373291016	35.81	100.0	100.0	100.0	100.0	100.0	100.0
OR6C76	34.02	34.02000045776367	34.02	100.0	100.0	100.0	100.0	100.0	100.0
OR7G1	33.16	33.15999984741211	33.16	100.0	100.0	100.0	100.0	100.0	100.0
KRTAP5-11	38.27	38.27000045776367	38.27	100.0	100.0	100.0	100.0	100.0	100.0
OR11G2	35.59	35.59000015258789	35.59	100.0	100.0	100.0	100.0	100.0	100.0
LOC101929165	41.93	41.93000030517578	41.93	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369913	33.4	33.400001525878906	33.4	100.0	100.0	100.0	100.0	100.0	100.0
LOC728158	38.14	38.13999938964844	38.14	100.0	100.0	100.0	99.8	99.80000305175781	99.8
MIR4457	38.22	38.220001220703125	38.22	100.0	100.0	100.0	100.0	100.0	100.0
MIR5096	36.79	36.790000915527344	36.79	100.0	100.0	100.0	100.0	100.0	100.0
MIR4779	25.84	25.84000015258789	25.84	100.0	100.0	100.0	100.0	100.0	100.0
MIR548T	30.82	30.81999969482422	30.82	100.0	100.0	100.0	100.0	100.0	100.0
MIR4283-2	46.25	46.25	46.25	100.0	100.0	100.0	100.0	100.0	100.0
LOC644656	38.12	38.119998931884766	38.12	100.0	100.0	100.0	100.0	100.0	100.0
MIR548Z	35.84	35.84000015258789	35.84	100.0	100.0	100.0	100.0	100.0	100.0
TEKT2	42.84	42.84000015258789	42.84	100.0	100.0	100.0	100.0	100.0	100.0
PDZRN3	41.94	41.939998626708984	41.94	100.0	100.0	100.0	100.0	100.0	100.0
CNOT4	35.58	35.58000183105469	35.58	100.0	100.0	100.0	99.24	99.23999786376953	99.24
RTKN2	36.22	36.220001220703125	36.22	100.0	100.0	100.0	99.46	99.45999908447266	99.46
KLK10	34.6	34.599998474121094	34.6	100.0	100.0	100.0	99.93	99.93000030517578	99.93
TPM3	34.03	34.029998779296875	34.03	100.0	100.0	100.0	99.9	99.9000015258789	99.9
ORAI3	39.91	39.90999984741211	39.91	100.0	100.0	100.0	100.0	100.0	100.0
IZUMO2	43.38	43.380001068115234	43.38	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372461	34.19	34.189998626708984	34.19	100.0	100.0	100.0	100.0	100.0	100.0
LOC105374724	37.32	37.31999969482422	37.32	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986415	33.85	33.849998474121094	33.85	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379012	33.83	33.83000183105469	33.83	100.0	100.0	100.0	99.33	99.33000183105469	99.33
LOC101927012	35.99	35.9900016784668	35.99	100.0	100.0	100.0	99.19	99.19000244140625	99.19
LOC107986906	33.63	33.630001068115234	33.63	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986925	38.14	38.13999938964844	38.14	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986943	36.72	36.720001220703125	36.72	100.0	100.0	100.0	100.0	100.0	100.0
LOC105374141	34.88	34.880001068115234	34.88	100.0	100.0	100.0	100.0	100.0	100.0
LOC105374147	29.99	29.989999771118164	29.99	100.0	100.0	100.0	88.56	88.55999755859375	88.56
LOC105379329	37.35	37.349998474121094	37.35	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370526	35.27	35.27000045776367	35.27	100.0	100.0	100.0	100.0	100.0	100.0
LINC01415	36.89	36.88999938964844	36.89	100.0	100.0	100.0	99.85	99.8499984741211	99.85
HLA-F	39.82	39.81999969482422	39.82	100.0	100.0	100.0	100.0	100.0	100.0
EPHA10	40.66	40.65999984741211	40.66	100.0	100.0	100.0	100.0	100.0	100.0
SLC47A2	44.42	44.41999816894531	44.42	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376410	37.26	37.2599983215332	37.26	100.0	100.0	100.0	100.0	100.0	100.0
LINC01985	35.74	35.7400016784668	35.74	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928119	38.89	38.88999938964844	38.89	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987282	35.01	35.0099983215332	35.01	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369388	34.6	34.599998474121094	34.6	100.0	100.0	100.0	99.33	99.33000183105469	99.33
LINC01952	44.47	44.470001220703125	44.47	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375468	38.62	38.619998931884766	38.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375593	38.78	38.779998779296875	38.78	100.0	100.0	100.0	100.0	100.0	100.0
SMIM1	42.05	42.04999923706055	42.05	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371655	32.99	32.9900016784668	32.99	100.0	100.0	100.0	98.5	98.5	98.5
TCERG1	37.79	37.790000915527344	37.79	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371544	43.56	43.560001373291016	43.56	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371775	36.65	36.650001525878906	36.65	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371790	35.58	35.58000183105469	35.58	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371318	33.58	33.58000183105469	33.58	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376114	38.6	38.599998474121094	38.6	100.0	100.0	100.0	100.0	100.0	100.0
UG0898H09	33.68	33.68000030517578	33.68	100.0	100.0	100.0	98.64	98.63999938964844	98.64
LOC112268275	40.63	40.630001068115234	40.63	100.0	100.0	100.0	95.54	95.54000091552734	95.54
LOC107984508	36.02	36.02000045776367	36.02	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371737	36.67	36.66999816894531	36.67	100.0	100.0	100.0	100.0	100.0	100.0
LOC102723324	41.5	41.5	41.5	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375236	31.3	31.299999237060547	31.3	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984783	44.72	44.720001220703125	44.72	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370919	36.57	36.56999969482422	36.57	100.0	100.0	100.0	100.0	100.0	100.0
LOC102723323	38.42	38.41999816894531	38.42	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377056	39.24	39.2400016784668	39.24	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377074	39.31	39.310001373291016	39.31	100.0	100.0	100.0	100.0	100.0	100.0
PACRGL	34.92	34.91999816894531	34.92	100.0	100.0	100.0	99.95	99.94999694824219	99.95
LOC105376655	29.57	29.56999969482422	29.57	100.0	100.0	100.0	88.39	88.38999938964844	88.39
LOC107986282	36.78	36.779998779296875	36.78	100.0	100.0	100.0	99.91	99.91000366210938	99.91
LOC105374471	29.5	29.5	29.5	100.0	100.0	100.0	93.79	93.79000091552734	93.79
MIRLET7G	38.4	38.400001525878906	38.4	100.0	100.0	100.0	100.0	100.0	100.0
MIR149	47.67	47.66999816894531	47.67	100.0	100.0	100.0	100.0	100.0	100.0
DPYSL2	38.27	38.27000045776367	38.27	100.0	100.0	100.0	100.0	100.0	100.0
DPYSL3	36.54	36.540000915527344	36.54	100.0	100.0	100.0	99.98	99.9800033569336	99.98
CLEC19A	31.82	31.81999969482422	31.82	100.0	100.0	100.0	100.0	100.0	100.0
LINC02319	35.89	35.88999938964844	35.89	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984661	35.67	35.66999816894531	35.67	100.0	100.0	100.0	100.0	100.0	100.0
ANKRD65	39.37	39.369998931884766	39.37	100.0	100.0	100.0	100.0	100.0	100.0
SLC37A2	38.85	38.849998474121094	38.85	100.0	100.0	100.0	99.08	99.08000183105469	99.08
GMNC	34.31	34.310001373291016	34.31	100.0	100.0	100.0	100.0	100.0	100.0
C2CD3	35.69	35.689998626708984	35.69	100.0	100.0	100.0	99.52	99.5199966430664	99.52
CDK14	35.43	35.43000030517578	35.43	100.0	100.0	100.0	99.55	99.55000305175781	99.55
LOC105374737	31.91	31.90999984741211	31.91	100.0	100.0	100.0	96.09	96.08999633789062	96.09
GSTT2	12.2	12.199999809265137	12.2	60.13	60.130001068115234	60.13	20.18	20.18000030517578	20.18
SNORA87	30.02	30.020000457763672	30.02	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378030	30.76	30.760000228881836	30.76	100.0	100.0	100.0	98.17	98.16999816894531	98.17
LOC102724475	42.43	42.43000030517578	42.43	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376687	43.58	43.58000183105469	43.58	100.0	100.0	100.0	100.0	100.0	100.0
LOC112267959	34.4	34.400001525878906	34.4	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370687	38.49	38.4900016784668	38.49	100.0	100.0	100.0	99.84	99.83999633789062	99.84
LOC107984833	43.01	43.0099983215332	43.01	100.0	100.0	100.0	100.0	100.0	100.0
NME9	38.88	38.880001068115234	38.88	100.0	100.0	100.0	100.0	100.0	100.0
PIN4P1	37.56	37.560001373291016	37.56	100.0	100.0	100.0	99.66	99.66000366210938	99.66
PCA3	36.49	36.4900016784668	36.49	100.0	100.0	100.0	100.0	100.0	100.0
LOC154761	12.63	12.630000114440918	12.63	44.12	44.119998931884766	44.12	17.29	17.290000915527344	17.29
HDGF	35.24	35.2400016784668	35.24	100.0	100.0	100.0	100.0	100.0	100.0
CDY2A	2.3	2.299999952316284	2.3	8.98	8.979999542236328	8.98	0.0	0.0	0.0
KLHDC8A	37.77	37.77000045776367	37.77	100.0	100.0	100.0	98.69	98.69000244140625	98.69
PKNOX2-AS1	37.49	37.4900016784668	37.49	100.0	100.0	100.0	97.78	97.77999877929688	97.78
LOC101929897	44.06	44.060001373291016	44.06	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927142	34.55	34.54999923706055	34.55	100.0	100.0	100.0	100.0	100.0	100.0
LINC01814	36.95	36.95000076293945	36.95	100.0	100.0	100.0	98.83	98.83000183105469	98.83
ZNF793-AS1	32.22	32.220001220703125	32.22	100.0	100.0	100.0	96.13	96.12999725341797	96.13
ARG2	34.99	34.9900016784668	34.99	100.0	100.0	100.0	99.85	99.8499984741211	99.85
CAPN3	35.28	35.279998779296875	35.28	100.0	100.0	100.0	97.68	97.68000030517578	97.68
MS4A2	34.79	34.790000915527344	34.79	100.0	100.0	100.0	100.0	100.0	100.0
ORM1	33.81	33.810001373291016	33.81	100.0	100.0	100.0	97.38	97.37999725341797	97.38
SNORA64	36.07	36.06999969482422	36.07	100.0	100.0	100.0	100.0	100.0	100.0
ST7-OT4	34.1	34.099998474121094	34.1	100.0	100.0	100.0	100.0	100.0	100.0
TPTE2P3	28.74	28.739999771118164	28.74	97.32	97.31999969482422	97.32	73.02	73.0199966430664	73.02
SNORA48	26.47	26.469999313354492	26.47	100.0	100.0	100.0	100.0	100.0	100.0
HIST2H4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR6A2	33.99	33.9900016784668	33.99	100.0	100.0	100.0	100.0	100.0	100.0
CHRD	38.72	38.720001220703125	38.72	100.0	100.0	100.0	98.92	98.91999816894531	98.92
SOCS1	39.93	39.93000030517578	39.93	100.0	100.0	100.0	100.0	100.0	100.0
RASSF5	39.78	39.779998779296875	39.78	100.0	100.0	100.0	100.0	100.0	100.0
PSG8	33.26	33.2599983215332	33.26	100.0	100.0	100.0	100.0	100.0	100.0
TRIM59	35.72	35.720001220703125	35.72	100.0	100.0	100.0	100.0	100.0	100.0
COX16	38.76	38.7599983215332	38.76	100.0	100.0	100.0	100.0	100.0	100.0
CALML5	53.47	53.470001220703125	53.47	100.0	100.0	100.0	100.0	100.0	100.0
PRKAG3	37.99	37.9900016784668	37.99	100.0	100.0	100.0	100.0	100.0	100.0
RICTOR	35.5	35.5	35.5	100.0	100.0	100.0	99.66	99.66000366210938	99.66
GALNT16	38.59	38.59000015258789	38.59	100.0	100.0	100.0	99.86	99.86000061035156	99.86
DGCR6	2.3	2.299999952316284	2.3	0.0	0.0	0.0	0.0	0.0	0.0
ACTR1B	43.24	43.2400016784668	43.24	100.0	100.0	100.0	97.96	97.95999908447266	97.96
ZNF263	38.23	38.22999954223633	38.23	100.0	100.0	100.0	100.0	100.0	100.0
PRDX2	42.71	42.709999084472656	42.71	100.0	100.0	100.0	100.0	100.0	100.0
SAP18	36.59	36.59000015258789	36.59	100.0	100.0	100.0	100.0	100.0	100.0
CD200	37.11	37.11000061035156	37.11	100.0	100.0	100.0	100.0	100.0	100.0
MAGT1	16.68	16.68000030517578	16.68	95.97	95.97000122070312	95.97	26.83	26.829999923706055	26.83
ZDHHC12	39.17	39.16999816894531	39.17	100.0	100.0	100.0	100.0	100.0	100.0
CAP1	36.95	36.95000076293945	36.95	100.0	100.0	100.0	100.0	100.0	100.0
ERLIN1	39.16	39.15999984741211	39.16	100.0	100.0	100.0	100.0	100.0	100.0
CRYGD	35.92	35.91999816894531	35.92	100.0	100.0	100.0	100.0	100.0	100.0
FAM9B	20.71	20.709999084472656	20.71	99.14	99.13999938964844	99.14	59.91	59.90999984741211	59.91
MCOLN1	44.5	44.5	44.5	100.0	100.0	100.0	100.0	100.0	100.0
PDP2	36.64	36.63999938964844	36.64	100.0	100.0	100.0	100.0	100.0	100.0
PRRG4	37.67	37.66999816894531	37.67	100.0	100.0	100.0	99.77	99.7699966430664	99.77
MCPH1	36.88	36.880001068115234	36.88	100.0	100.0	100.0	100.0	100.0	100.0
CAAP1	38.51	38.5099983215332	38.51	100.0	100.0	100.0	100.0	100.0	100.0
L2HGDH	33.79	33.790000915527344	33.79	100.0	100.0	100.0	98.36	98.36000061035156	98.36
PHLPP1	35.69	35.689998626708984	35.69	100.0	100.0	100.0	96.1	96.0999984741211	96.1
GANAB	34.05	34.04999923706055	34.05	100.0	100.0	100.0	99.62	99.62000274658203	99.62
APOL5	35.21	35.209999084472656	35.21	100.0	100.0	100.0	100.0	100.0	100.0
HUWE1	17.53	17.530000686645508	17.53	97.04	97.04000091552734	97.04	28.95	28.950000762939453	28.95
BSND	37.19	37.189998626708984	37.19	100.0	100.0	100.0	100.0	100.0	100.0
SRMS	45.16	45.15999984741211	45.16	100.0	100.0	100.0	100.0	100.0	100.0
SMTN	40.22	40.220001220703125	40.22	100.0	100.0	100.0	99.94	99.94000244140625	99.94
IRF2BP1	48.05	48.04999923706055	48.05	100.0	100.0	100.0	100.0	100.0	100.0
MRPS7	39.24	39.2400016784668	39.24	100.0	100.0	100.0	100.0	100.0	100.0
MSI1	37.0	37.0	37.0	100.0	100.0	100.0	100.0	100.0	100.0
P2RX3	42.32	42.31999969482422	42.32	100.0	100.0	100.0	100.0	100.0	100.0
PFKFB1	19.08	19.079999923706055	19.08	100.0	100.0	100.0	46.81	46.810001373291016	46.81
PSMB9	34.99	34.9900016784668	34.99	100.0	100.0	100.0	100.0	100.0	100.0
LINC01413	37.65	37.650001525878906	37.65	100.0	100.0	100.0	100.0	100.0	100.0
C15orf59-AS1	44.32	44.31999969482422	44.32	100.0	100.0	100.0	100.0	100.0	100.0
LINC00683	37.21	37.209999084472656	37.21	100.0	100.0	100.0	98.96	98.95999908447266	98.96
TCF3	35.99	35.9900016784668	35.99	99.93	99.93000030517578	99.93	98.07	98.06999969482422	98.07
WIPF3	32.46	32.459999084472656	32.46	100.0	100.0	100.0	95.96	95.95999908447266	95.96
STRBP	36.68	36.68000030517578	36.68	100.0	100.0	100.0	100.0	100.0	100.0
PLCXD1	19.3	19.299999237060547	19.3	50.0	50.0	50.0	50.0	50.0	50.0
TUBA8	39.0	39.0	39.0	100.0	100.0	100.0	100.0	100.0	100.0
TAS2R5	30.73	30.729999542236328	30.73	100.0	100.0	100.0	99.74	99.73999786376953	99.74
MIR302F	33.14	33.13999938964844	33.14	100.0	100.0	100.0	100.0	100.0	100.0
LOC101929255	42.09	42.09000015258789	42.09	100.0	100.0	100.0	99.84	99.83999633789062	99.84
GABRB3	36.22	36.220001220703125	36.22	100.0	100.0	100.0	99.91	99.91000366210938	99.91
NPY1R	36.78	36.779998779296875	36.78	100.0	100.0	100.0	99.93	99.93000030517578	99.93
PHETA2	40.31	40.310001373291016	40.31	100.0	100.0	100.0	100.0	100.0	100.0
ATF3	32.71	32.709999084472656	32.71	100.0	100.0	100.0	95.76	95.76000213623047	95.76
CD1C	34.4	34.400001525878906	34.4	100.0	100.0	100.0	100.0	100.0	100.0
COL9A2	39.5	39.5	39.5	100.0	100.0	100.0	100.0	100.0	100.0
GNA11	47.2	47.20000076293945	47.2	100.0	100.0	100.0	100.0	100.0	100.0
MID2	19.13	19.1299991607666	19.13	98.11	98.11000061035156	98.11	43.55	43.54999923706055	43.55
STRIP1	37.02	37.02000045776367	37.02	100.0	100.0	100.0	99.88	99.87999725341797	99.88
PCAT1	40.17	40.16999816894531	40.17	100.0	100.0	100.0	100.0	100.0	100.0
